CELL_HEADER kernel,sign,source,target,got,expected,word_bad,field_bad,phase,ancilla,source_bad,control_bad,toffoli_sum64,peak,emitted_toffoli
CELL negate,0,0x0,0x0,0x0,0x0,0,0,0,0,0,0,49728,770,777
CELL negate,0,0x0,0x1,0x1,0x1,0,0,0,0,0,0,49728,770,777
CELL negate,0,0x0,0x2,0x2,0x2,0,0,0,0,0,0,49728,770,777
CELL negate,0,0x0,0x1000003d0,0x1000003d0,0x1000003d0,0,0,0,0,0,0,49728,770,777
CELL negate,0,0x0,0x1000003d1,0x1000003d1,0x1000003d1,0,0,0,0,0,0,49728,770,777
CELL negate,0,0x0,0x1000003d2,0x1000003d2,0x1000003d2,0,0,0,0,0,0,49728,770,777
CELL negate,0,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,0,0,0,0,49728,770,777
CELL negate,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,49728,770,777
CELL negate,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,49728,770,777
CELL negate,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,1,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0x0,0x0,0x0,0,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0x1000003d0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0x1000003d1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0x1000003d2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x2,0x2,0,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1,0x1,0,0,0,0,0,0,49728,770,777
CELL negate,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0,0,1,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0x0,0x0,0x0,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0x1,0x1,0x1,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0x2,0x2,0x2,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0x1000003d0,0x1000003d0,0x1000003d0,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0x1000003d1,0x1000003d1,0x1000003d1,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0x1000003d2,0x1000003d2,0x1000003d2,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,1,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0x0,0x0,0x0,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0x1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0x2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0x1000003d0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0x1000003d1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0x1000003d2,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x2,0x2,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x1,0x1,0,0,0,0,0,0,49728,770,777
CELL canonical_negate_exact,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0,0,1,0,0,0,49728,770,777
CELL seed,0,0x0,0x0,0x0,0x0,0,0,0,0,0,0,49728,770,777
CELL seed,0,0x1,0x0,0x1,0x1,0,0,0,0,0,0,49728,770,777
CELL seed,0,0x2,0x0,0x2,0x2,0,0,0,0,0,0,49728,770,777
CELL seed,0,0x1000003d0,0x0,0x1000003d0,0x1000003d0,0,0,0,0,0,0,49728,770,777
CELL seed,0,0x1000003d1,0x0,0x1000003d1,0x1000003d1,0,0,0,0,0,0,49728,770,777
CELL seed,0,0x1000003d2,0x0,0x1000003d2,0x1000003d2,0,0,0,0,0,0,49728,770,777
CELL seed,0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,0,0,0,0,49728,770,777
CELL seed,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,49728,770,777
CELL seed,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,49728,770,777
CELL seed,0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,1,0,0,0,0,0,49728,770,777
CELL seed,1,0x0,0x0,0x0,0x0,0,0,0,0,0,0,49728,770,777
CELL seed,1,0x1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,49728,770,777
CELL seed,1,0x2,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,49728,770,777
CELL seed,1,0x1000003d0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85f,0,0,0,0,0,0,49728,770,777
CELL seed,1,0x1000003d1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85e,0,0,0,0,0,0,49728,770,777
CELL seed,1,0x1000003d2,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffdfffff85d,0,0,0,0,0,0,49728,770,777
CELL seed,1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,49728,770,777
CELL seed,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0x0,0x2,0x2,0,0,0,0,0,0,49728,770,777
CELL seed,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x0,0x1,0x1,0,0,0,0,0,0,49728,770,777
CELL seed,1,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,0x0,0x0,0,0,1,0,0,0,49728,770,777
CELL halve,0,0x0,0x0,0x0,0x0,0,0,0,0,0,0,64640,1028,1010
CELL halve,0,0x0,0x1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,64640,1028,1010
CELL halve,0,0x0,0x2,0x1,0x1,0,0,0,0,0,0,64640,1028,1010
CELL halve,0,0x0,0x1000003d0,0x800001e8,0x800001e8,0,0,0,0,0,0,64640,1028,1010
CELL halve,0,0x0,0x1000003d1,0x8000000000000000000000000000000000000000000000000000000000000000,0x8000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,64640,1028,1010
CELL halve,0,0x0,0x1000003d2,0x800001e9,0x800001e9,0,0,0,0,0,0,64640,1028,1010
CELL halve,0,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xbfffffffffffffffffffffffffffffffffffffffffffffffffffffff3ffffd23,0xbfffffffffffffffffffffffffffffffffffffffffffffffffffffff3ffffd23,0,0,0,0,0,0,64640,1028,1010
CELL halve,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,64640,1028,1010
CELL halve,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,0,0,0,0,64640,1028,1010
CELL halve,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,1,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0x0,0x0,0x0,0,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0x1,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe18,0,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0x2,0x1,0x1,0,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0x1000003d0,0x800001e8,0x800001e8,0,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0x1000003d1,0x8000000000000000000000000000000000000000000000000000000000000000,0x8000000000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0x1000003d2,0x800001e9,0x800001e9,0,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xbfffffffffffffffffffffffffffffffffffffffffffffffffffffff3ffffd23,0xbfffffffffffffffffffffffffffffffffffffffffffffffffffffff3ffffd23,0,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0,0,0,0,0,0,64640,1028,1010
CELL halve,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,1,0,0,0,0,0,64640,1028,1010
CELL double,0,0x0,0x0,0x0,0x0,0,0,0,0,0,0,64704,1030,1011
CELL double,0,0x0,0x1,0x2,0x2,0,0,0,0,0,0,64704,1030,1011
CELL double,0,0x0,0x2,0x4,0x4,0,0,0,0,0,0,64704,1030,1011
CELL double,0,0x0,0x1000003d0,0x2000007a0,0x2000007a0,0,0,0,0,0,0,64704,1030,1011
CELL double,0,0x0,0x1000003d1,0x2000007a2,0x2000007a2,0,0,0,0,0,0,64704,1030,1011
CELL double,0,0x0,0x1000003d2,0x2000007a4,0x2000007a4,0,0,0,0,0,0,64704,1030,1011
CELL double,0,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,64704,1030,1011
CELL double,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0,0,0,0,0,0,64704,1030,1011
CELL double,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,64704,1030,1011
CELL double,0,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,1,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0x0,0x0,0x0,0,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0x1,0x2,0x2,0,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0x2,0x4,0x4,0,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0x1000003d0,0x2000007a0,0x2000007a0,0,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0x1000003d1,0x2000007a2,0x2000007a2,0,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0x1000003d2,0x2000007a4,0x2000007a4,0,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0x7fffffffffffffffffffffffffffffffffffffffffffffffffffffff7ffffe17,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2b,0,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2e,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2d,0,0,0,0,0,0,64704,1030,1011
CELL double,1,0x0,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0xfffffffffffffffffffffffffffffffffffffffffffffffffffffffefffffc2f,0x0,1,0,0,0,0,0,64704,1030,1011
CELL signed_add,0,0x0,0x0,0x0,0x0,0,0,0,0,0,0,166528,773,2602
CELL signed_add,0,0x0,0x1,0x1,0x1,0,0,0,0,0,0,166528,773,2602
CELL signed_add,0,0x0,0x2,0x2,0x2,0,0,0,0,0,0,166528,773,2602
CELL signed_add,0,0x0,0x1000003d0,0x1000003d0,0x1000003d0,0,0,0,0,0,0,166528,773,2602
