phase	start	end	ops	ccx	ccz	hmr	reset
tlm_apply_inverse_swap	69920147	69920915	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	69920915	69927552	6637	710	9	453	461
tlm_apply_inverse_mod_sub_fold	69927552	69928369	817	70	4	70	70
tlm_apply_inverse_mod_sub_clean	69928369	69928685	316	19	0	20	22
tlm_inverse_gcd_forward_codec	69928685	69928688	3	0	0	0	0
tlm_inverse_gcd_forward_shift	69928688	69929074	386	95	0	0	2
tlm_inverse_gcd_forward_compare	69929074	69929935	861	156	0	33	34
tlm_inverse_gcd_forward_body	69929935	69932275	2340	255	4	159	162
tlm_apply_inverse_fold	69932275	69934351	2076	364	0	64	91
tlm_apply_inverse_swap	69934351	69935119	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	69935119	69941770	6651	711	9	454	462
tlm_apply_inverse_mod_sub_fold	69941770	69942587	817	70	4	70	70
tlm_apply_inverse_mod_sub_clean	69942587	69942903	316	19	0	20	22
tlm_inverse_gcd_forward_codec	69942903	69942906	3	0	0	0	0
tlm_inverse_gcd_forward_shift	69942906	69943288	382	94	0	0	2
tlm_inverse_gcd_forward_compare	69943288	69944132	844	154	0	32	33
tlm_inverse_gcd_forward_body	69944132	69946485	2353	255	4	160	163
tlm_apply_inverse_fold	69946485	69948571	2086	366	0	64	92
tlm_apply_inverse_swap	69948571	69949339	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	69949339	69956219	6880	727	10	470	479
tlm_apply_inverse_mod_sub_fold	69956219	69957036	817	70	4	70	70
tlm_apply_inverse_mod_sub_clean	69957036	69957352	316	19	0	20	22
tlm_inverse_gcd_forward_codec	69957352	69957518	166	18	0	4	7
tlm_inverse_gcd_forward_shift	69957518	69957896	378	93	0	0	2
tlm_inverse_gcd_forward_compare	69957896	69958743	847	152	0	33	34
tlm_inverse_gcd_forward_body	69958743	69961025	2282	249	4	155	158
tlm_apply_inverse_fold	69961025	69963101	2076	364	0	64	91
tlm_apply_inverse_swap	69963101	69963869	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	69963869	69970520	6651	711	9	454	462
tlm_apply_inverse_mod_sub_fold	69970520	69971337	817	70	4	70	70
tlm_apply_inverse_mod_sub_clean	69971337	69971653	316	19	0	20	22
tlm_inverse_gcd_forward_codec	69971653	69971656	3	0	0	0	0
tlm_inverse_gcd_forward_shift	69971656	69972030	374	92	0	0	2
tlm_inverse_gcd_forward_compare	69972030	69972876	846	154	0	32	33
