phase	start	end	ops	ccx	ccz	hmr	reset
tlm_apply_inverse_mod_sub_clean	2125640	2125956	316	19	0	20	22
tlm_inverse_gcd_forward_codec	2125956	2125959	3	0	0	0	0
tlm_inverse_gcd_forward_shift	2125959	2126393	434	107	0	0	2
tlm_inverse_gcd_forward_compare	2126393	2127340	947	153	0	44	45
tlm_inverse_gcd_forward_body	2127340	2129519	2179	255	2	147	149
tlm_apply_inverse_fold	2129519	2131231	1712	310	0	53	61
tlm_apply_inverse_swap	2131231	2131999	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	2131999	2137399	5400	623	5	366	371
tlm_apply_inverse_mod_sub_fold	2137399	2138052	653	55	1	55	55
tlm_apply_inverse_mod_sub_clean	2138052	2138368	316	19	0	20	22
tlm_inverse_gcd_forward_codec	2138368	2138371	3	0	0	0	0
tlm_inverse_gcd_forward_shift	2138371	2138803	432	107	0	0	0
tlm_inverse_gcd_forward_compare	2138803	2139764	961	154	0	45	46
tlm_inverse_gcd_forward_body	2139764	2141943	2179	255	2	147	149
tlm_apply_inverse_fold	2141943	2143646	1703	315	0	51	60
tlm_apply_inverse_swap	2143646	2144414	768	256	0	0	0
tlm_apply_inverse_mod_sub_register	2144414	2149814	5400	623	5	366	371
tlm_apply_inverse_mod_sub_fold	2149814	2150509	695	58	3	58	58
tlm_apply_inverse_mod_sub_clean	2150509	2150825	316	19	0	20	22
tlm_inverse_gcd_forward_codec	2150825	2150992	167	16	0	4	7
tlm_inverse_gcd_forward_shift	2150992	2151420	428	105	0	0	4
tlm_inverse_gcd_forward_compare	2151420	2152361	941	151	0	44	45
