phase	start	end	ops	ccx	ccz	hmr	reset
pp_replay_halving_ordinary	69978003	69983226	5223	393	0	393	400
pp_replay_halving_ordinary	69983226	69988449	5223	393	0	393	400
pp_replay_halving_ordinary	69988449	69993672	5223	393	0	393	400
pp_replay_halving_ordinary	69993672	69998895	5223	393	0	393	400
pp_replay_halving_ordinary	69998895	70004118	5223	393	0	393	400
pp_replay_halving_ordinary	70004118	70009341	5223	393	0	393	400
pp_replay_halving_ordinary	70009341	70014564	5223	393	0	393	400
pp_replay_halving_ordinary	70014564	70019787	5223	393	0	393	400
pp_replay_halving_ordinary	70019787	70025010	5223	393	0	393	400
pp_replay_halving_ordinary	70025010	70030233	5223	393	0	393	400
pp_replay_halving_ordinary	70030233	70035456	5223	393	0	393	400
pp_replay_halving_ordinary	70035456	70040679	5223	393	0	393	400
pp_replay_halving_ordinary	70040679	70045902	5223	393	0	393	400
pp_replay_halving_ordinary	70045902	70051125	5223	393	0	393	400
pp_replay_halving_ordinary	70051125	70056348	5223	393	0	393	400
pp_replay_halving_ordinary	70056348	70061571	5223	393	0	393	400
pp_replay_halving_ordinary	70061571	70066794	5223	393	0	393	400
pp_replay_halving_ordinary	70066794	70072017	5223	393	0	393	400
pp_replay_halving_ordinary	70072017	70077240	5223	393	0	393	400
pp_replay_halving_ordinary	70077240	70082463	5223	393	0	393	400
pp_replay_halving_ordinary	70082463	70087686	5223	393	0	393	400
pp_replay_halving_ordinary	70087686	70092909	5223	393	0	393	400
pp_replay_halving_ordinary	70092909	70098132	5223	393	0	393	400
pp_replay_halving_ordinary	70098132	70103355	5223	393	0	393	400
pp_replay_halving_ordinary	70103355	70108578	5223	393	0	393	400
pp_replay_halving_ordinary	70108578	70113801	5223	393	0	393	400
pp_replay_halving_ordinary	70113801	70119024	5223	393	0	393	400
pp_replay_halving_ordinary	70119024	70124247	5223	393	0	393	400
pp_replay_halving_ordinary	70124247	70129470	5223	393	0	393	400
pp_replay_halving_ordinary	70129470	70134693	5223	393	0	393	400
