k,u_before,v_before,tape_bit,sum,u_after,v_after
340,1393796257745364170843594749302705150929579,-2787592515490728341687189498605410301859157,0,-1393796257745364170843594749302705150929578,1393796257745364170843594749302705150929579,-696898128872682085421797374651352575464789
341,1393796257745364170843594749302705150929579,-696898128872682085421797374651352575464789,0,696898128872682085421797374651352575464790,348449064436341042710898687325676287732395,-696898128872682085421797374651352575464789
342,348449064436341042710898687325676287732395,-696898128872682085421797374651352575464789,0,-348449064436341042710898687325676287732394,348449064436341042710898687325676287732395,-174224532218170521355449343662838143866197
343,348449064436341042710898687325676287732395,-174224532218170521355449343662838143866197,0,174224532218170521355449343662838143866198,87112266109085260677724671831419071933099,-174224532218170521355449343662838143866197
344,87112266109085260677724671831419071933099,-174224532218170521355449343662838143866197,0,-87112266109085260677724671831419071933098,87112266109085260677724671831419071933099,-43556133054542630338862335915709535966549
345,87112266109085260677724671831419071933099,-43556133054542630338862335915709535966549,0,43556133054542630338862335915709535966550,21778066527271315169431167957854767983275,-43556133054542630338862335915709535966549
346,21778066527271315169431167957854767983275,-43556133054542630338862335915709535966549,0,-21778066527271315169431167957854767983274,21778066527271315169431167957854767983275,-10889033263635657584715583978927383991637
347,21778066527271315169431167957854767983275,-10889033263635657584715583978927383991637,0,10889033263635657584715583978927383991638,5444516631817828792357791989463691995819,-10889033263635657584715583978927383991637
348,5444516631817828792357791989463691995819,-10889033263635657584715583978927383991637,0,-5444516631817828792357791989463691995818,5444516631817828792357791989463691995819,-2722258315908914396178895994731845997909
349,5444516631817828792357791989463691995819,-2722258315908914396178895994731845997909,0,2722258315908914396178895994731845997910,1361129157954457198089447997365922998955,-2722258315908914396178895994731845997909
350,1361129157954457198089447997365922998955,-2722258315908914396178895994731845997909,0,-1361129157954457198089447997365922998954,1361129157954457198089447997365922998955,-680564578977228599044723998682961499477
351,1361129157954457198089447997365922998955,-680564578977228599044723998682961499477,0,680564578977228599044723998682961499478,340282289488614299522361999341480749739,-680564578977228599044723998682961499477
352,340282289488614299522361999341480749739,-680564578977228599044723998682961499477,0,-340282289488614299522361999341480749738,340282289488614299522361999341480749739,-170141144744307149761180999670740374869
353,340282289488614299522361999341480749739,-170141144744307149761180999670740374869,0,170141144744307149761180999670740374870,85070572372153574880590499835370187435,-170141144744307149761180999670740374869
354,85070572372153574880590499835370187435,-170141144744307149761180999670740374869,0,-85070572372153574880590499835370187434,85070572372153574880590499835370187435,-42535286186076787440295249917685093717
355,85070572372153574880590499835370187435,-42535286186076787440295249917685093717,0,42535286186076787440295249917685093718,21267643093038393720147624958842546859,-42535286186076787440295249917685093717
356,21267643093038393720147624958842546859,-42535286186076787440295249917685093717,0,-21267643093038393720147624958842546858,21267643093038393720147624958842546859,-10633821546519196860073812479421273429
357,21267643093038393720147624958842546859,-10633821546519196860073812479421273429,0,10633821546519196860073812479421273430,5316910773259598430036906239710636715,-10633821546519196860073812479421273429
358,5316910773259598430036906239710636715,-10633821546519196860073812479421273429,0,-5316910773259598430036906239710636714,5316910773259598430036906239710636715,-2658455386629799215018453119855318357
359,5316910773259598430036906239710636715,-2658455386629799215018453119855318357,0,2658455386629799215018453119855318358,1329227693314899607509226559927659179,-2658455386629799215018453119855318357
360,1329227693314899607509226559927659179,-2658455386629799215018453119855318357,0,-1329227693314899607509226559927659178,1329227693314899607509226559927659179,-664613846657449803754613279963829589
361,1329227693314899607509226559927659179,-664613846657449803754613279963829589,0,664613846657449803754613279963829590,332306923328724901877306639981914795,-664613846657449803754613279963829589
362,332306923328724901877306639981914795,-664613846657449803754613279963829589,0,-332306923328724901877306639981914794,332306923328724901877306639981914795,-166153461664362450938653319990957397
363,332306923328724901877306639981914795,-166153461664362450938653319990957397,0,166153461664362450938653319990957398,83076730832181225469326659995478699,-166153461664362450938653319990957397
364,83076730832181225469326659995478699,-166153461664362450938653319990957397,0,-83076730832181225469326659995478698,83076730832181225469326659995478699,-41538365416090612734663329997739349
365,83076730832181225469326659995478699,-41538365416090612734663329997739349,0,41538365416090612734663329997739350,20769182708045306367331664998869675,-41538365416090612734663329997739349
366,20769182708045306367331664998869675,-41538365416090612734663329997739349,0,-20769182708045306367331664998869674,20769182708045306367331664998869675,-10384591354022653183665832499434837
367,20769182708045306367331664998869675,-10384591354022653183665832499434837,0,10384591354022653183665832499434838,5192295677011326591832916249717419,-10384591354022653183665832499434837
368,5192295677011326591832916249717419,-10384591354022653183665832499434837,0,-5192295677011326591832916249717418,5192295677011326591832916249717419,-2596147838505663295916458124858709
369,5192295677011326591832916249717419,-2596147838505663295916458124858709,0,2596147838505663295916458124858710,1298073919252831647958229062429355,-2596147838505663295916458124858709
370,1298073919252831647958229062429355,-2596147838505663295916458124858709,0,-1298073919252831647958229062429354,1298073919252831647958229062429355,-649036959626415823979114531214677
371,1298073919252831647958229062429355,-649036959626415823979114531214677,0,649036959626415823979114531214678,324518479813207911989557265607339,-649036959626415823979114531214677
372,324518479813207911989557265607339,-649036959626415823979114531214677,0,-324518479813207911989557265607338,324518479813207911989557265607339,-162259239906603955994778632803669
373,324518479813207911989557265607339,-162259239906603955994778632803669,0,162259239906603955994778632803670,81129619953301977997389316401835,-162259239906603955994778632803669
374,81129619953301977997389316401835,-162259239906603955994778632803669,0,-81129619953301977997389316401834,81129619953301977997389316401835,-40564809976650988998694658200917
375,81129619953301977997389316401835,-40564809976650988998694658200917,0,40564809976650988998694658200918,20282404988325494499347329100459,-40564809976650988998694658200917
376,20282404988325494499347329100459,-40564809976650988998694658200917,0,-20282404988325494499347329100458,20282404988325494499347329100459,-10141202494162747249673664550229
377,20282404988325494499347329100459,-10141202494162747249673664550229,0,10141202494162747249673664550230,5070601247081373624836832275115,-10141202494162747249673664550229
378,5070601247081373624836832275115,-10141202494162747249673664550229,0,-5070601247081373624836832275114,5070601247081373624836832275115,-2535300623540686812418416137557
379,5070601247081373624836832275115,-2535300623540686812418416137557,0,2535300623540686812418416137558,1267650311770343406209208068779,-2535300623540686812418416137557
380,1267650311770343406209208068779,-2535300623540686812418416137557,0,-1267650311770343406209208068778,1267650311770343406209208068779,-633825155885171703104604034389
381,1267650311770343406209208068779,-633825155885171703104604034389,0,633825155885171703104604034390,316912577942585851552302017195,-633825155885171703104604034389
382,316912577942585851552302017195,-633825155885171703104604034389,0,-316912577942585851552302017194,316912577942585851552302017195,-158456288971292925776151008597
383,316912577942585851552302017195,-158456288971292925776151008597,0,158456288971292925776151008598,79228144485646462888075504299,-158456288971292925776151008597
384,79228144485646462888075504299,-158456288971292925776151008597,0,-79228144485646462888075504298,79228144485646462888075504299,-39614072242823231444037752149
385,79228144485646462888075504299,-39614072242823231444037752149,0,39614072242823231444037752150,19807036121411615722018876075,-39614072242823231444037752149
386,19807036121411615722018876075,-39614072242823231444037752149,0,-19807036121411615722018876074,19807036121411615722018876075,-9903518060705807861009438037
387,19807036121411615722018876075,-9903518060705807861009438037,0,9903518060705807861009438038,4951759030352903930504719019,-9903518060705807861009438037
388,4951759030352903930504719019,-9903518060705807861009438037,0,-4951759030352903930504719018,4951759030352903930504719019,-2475879515176451965252359509
389,4951759030352903930504719019,-2475879515176451965252359509,0,2475879515176451965252359510,1237939757588225982626179755,-2475879515176451965252359509
390,1237939757588225982626179755,-2475879515176451965252359509,0,-1237939757588225982626179754,1237939757588225982626179755,-618969878794112991313089877
391,1237939757588225982626179755,-618969878794112991313089877,0,618969878794112991313089878,309484939397056495656544939,-618969878794112991313089877
392,309484939397056495656544939,-618969878794112991313089877,0,-309484939397056495656544938,309484939397056495656544939,-154742469698528247828272469
393,309484939397056495656544939,-154742469698528247828272469,0,154742469698528247828272470,77371234849264123914136235,-154742469698528247828272469
394,77371234849264123914136235,-154742469698528247828272469,0,-77371234849264123914136234,77371234849264123914136235,-38685617424632061957068117
395,77371234849264123914136235,-38685617424632061957068117,0,38685617424632061957068118,19342808712316030978534059,-38685617424632061957068117
396,19342808712316030978534059,-38685617424632061957068117,0,-19342808712316030978534058,19342808712316030978534059,-9671404356158015489267029
397,19342808712316030978534059,-9671404356158015489267029,0,9671404356158015489267030,4835702178079007744633515,-9671404356158015489267029
398,4835702178079007744633515,-9671404356158015489267029,0,-4835702178079007744633514,4835702178079007744633515,-2417851089039503872316757
399,4835702178079007744633515,-2417851089039503872316757,0,2417851089039503872316758,1208925544519751936158379,-2417851089039503872316757
400,1208925544519751936158379,-2417851089039503872316757,0,-1208925544519751936158378,1208925544519751936158379,-604462772259875968079189
401,1208925544519751936158379,-604462772259875968079189,0,604462772259875968079190,302231386129937984039595,-604462772259875968079189
402,302231386129937984039595,-604462772259875968079189,0,-302231386129937984039594,302231386129937984039595,-151115693064968992019797
403,302231386129937984039595,-151115693064968992019797,0,151115693064968992019798,75557846532484496009899,-151115693064968992019797
404,75557846532484496009899,-151115693064968992019797,0,-75557846532484496009898,75557846532484496009899,-37778923266242248004949
405,75557846532484496009899,-37778923266242248004949,0,37778923266242248004950,18889461633121124002475,-37778923266242248004949
406,18889461633121124002475,-37778923266242248004949,0,-18889461633121124002474,18889461633121124002475,-9444730816560562001237
407,18889461633121124002475,-9444730816560562001237,0,9444730816560562001238,4722365408280281000619,-9444730816560562001237
408,4722365408280281000619,-9444730816560562001237,0,-4722365408280281000618,4722365408280281000619,-2361182704140140500309
409,4722365408280281000619,-2361182704140140500309,0,2361182704140140500310,1180591352070070250155,-2361182704140140500309
410,1180591352070070250155,-2361182704140140500309,0,-1180591352070070250154,1180591352070070250155,-590295676035035125077
411,1180591352070070250155,-590295676035035125077,0,590295676035035125078,295147838017517562539,-590295676035035125077
412,295147838017517562539,-590295676035035125077,0,-295147838017517562538,295147838017517562539,-147573919008758781269
413,295147838017517562539,-147573919008758781269,0,147573919008758781270,73786959504379390635,-147573919008758781269
414,73786959504379390635,-147573919008758781269,0,-73786959504379390634,73786959504379390635,-36893479752189695317
415,73786959504379390635,-36893479752189695317,0,36893479752189695318,18446739876094847659,-36893479752189695317
416,18446739876094847659,-36893479752189695317,0,-18446739876094847658,18446739876094847659,-9223369938047423829
417,18446739876094847659,-9223369938047423829,0,9223369938047423830,4611684969023711915,-9223369938047423829
418,4611684969023711915,-9223369938047423829,0,-4611684969023711914,4611684969023711915,-2305842484511855957
419,4611684969023711915,-2305842484511855957,0,2305842484511855958,1152921242255927979,-2305842484511855957
420,1152921242255927979,-2305842484511855957,0,-1152921242255927978,1152921242255927979,-576460621127963989
421,1152921242255927979,-576460621127963989,0,576460621127963990,288230310563981995,-576460621127963989
422,288230310563981995,-576460621127963989,0,-288230310563981994,288230310563981995,-144115155281990997
423,288230310563981995,-144115155281990997,0,144115155281990998,72057577640995499,-144115155281990997
424,72057577640995499,-144115155281990997,0,-72057577640995498,72057577640995499,-36028788820497749
425,72057577640995499,-36028788820497749,0,36028788820497750,18014394410248875,-36028788820497749
426,18014394410248875,-36028788820497749,0,-18014394410248874,18014394410248875,-9007197205124437
427,18014394410248875,-9007197205124437,0,9007197205124438,4503598602562219,-9007197205124437
428,4503598602562219,-9007197205124437,0,-4503598602562218,4503598602562219,-2251799301281109
429,4503598602562219,-2251799301281109,0,2251799301281110,1125899650640555,-2251799301281109
430,1125899650640555,-2251799301281109,0,-1125899650640554,1125899650640555,-562949825320277
431,1125899650640555,-562949825320277,0,562949825320278,281474912660139,-562949825320277
432,281474912660139,-562949825320277,0,-281474912660138,281474912660139,-140737456330069
433,281474912660139,-140737456330069,0,140737456330070,70368728165035,-140737456330069
434,70368728165035,-140737456330069,0,-70368728165034,70368728165035,-35184364082517
435,70368728165035,-35184364082517,0,35184364082518,17592182041259,-35184364082517
436,17592182041259,-35184364082517,0,-17592182041258,17592182041259,-8796091020629
437,17592182041259,-8796091020629,0,8796091020630,4398045510315,-8796091020629
438,4398045510315,-8796091020629,0,-4398045510314,4398045510315,-2199022755157
439,4398045510315,-2199022755157,0,2199022755158,1099511377579,-2199022755157
440,1099511377579,-2199022755157,0,-1099511377578,1099511377579,-549755688789
441,1099511377579,-549755688789,0,549755688790,274877844395,-549755688789
442,274877844395,-549755688789,0,-274877844394,274877844395,-137438922197
443,274877844395,-137438922197,0,137438922198,68719461099,-137438922197
444,68719461099,-137438922197,0,-68719461098,68719461099,-34359730549
445,68719461099,-34359730549,0,34359730550,17179865275,-34359730549
446,17179865275,-34359730549,0,-17179865274,17179865275,-8589932637
447,17179865275,-8589932637,0,8589932638,4294966319,-8589932637
448,4294966319,-8589932637,0,-4294966318,4294966319,-2147483159
449,4294966319,-2147483159,1,6442449478,3221224739,-2147483159
450,3221224739,-2147483159,1,-5368707898,3221224739,-2684353949
451,3221224739,-2684353949,0,536870790,268435395,-2684353949
452,268435395,-2684353949,0,-2415918554,268435395,-1207959277
453,268435395,-1207959277,0,-939523882,-469761941,-1207959277
454,-469761941,-1207959277,0,-1677721218,-469761941,-838860609
455,-469761941,-838860609,0,-1308622550,-654311275,-838860609
456,-654311275,-838860609,1,-184549334,-654311275,-92274667
457,-654311275,-92274667,0,-746585942,-373292971,-92274667
458,-373292971,-92274667,0,-465567638,-373292971,-232783819
459,-373292971,-232783819,0,-606076790,-303038395,-232783819
460,-303038395,-232783819,0,-535822214,-303038395,-267911107
461,-303038395,-267911107,0,-570949502,-285474751,-267911107
462,-285474751,-267911107,0,-553385858,-285474751,-276692929
463,-285474751,-276692929,1,-8781822,-4390911,-276692929
464,-4390911,-276692929,1,-272302018,-4390911,-136151009
465,-4390911,-136151009,1,131760098,65880049,-136151009
466,65880049,-136151009,1,-202031058,65880049,-101015529
467,65880049,-101015529,1,166895578,83447789,-101015529
468,83447789,-101015529,1,-184463318,83447789,-92231659
469,83447789,-92231659,0,-8783870,-4391935,-92231659
470,-4391935,-92231659,0,-96623594,-4391935,-48311797
471,-4391935,-48311797,1,43919862,21959931,-48311797
472,21959931,-48311797,0,-26351866,21959931,-13175933
473,21959931,-13175933,0,8783998,4391999,-13175933
474,4391999,-13175933,0,-8783934,4391999,-4391967
475,4391999,-4391967,1,8783966,4391983,-4391967
476,4391983,-4391967,1,-8783950,4391983,-4391975
477,4391983,-4391975,1,8783958,4391979,-4391975
478,4391979,-4391975,1,-8783954,4391979,-4391977
479,4391979,-4391977,0,2,1,-4391977
480,1,-4391977,1,-4391978,1,-2195989
481,1,-2195989,1,2195990,1097995,-2195989
482,1097995,-2195989,0,-1097994,1097995,-548997
483,1097995,-548997,0,548998,274499,-548997
484,274499,-548997,0,-274498,274499,-137249
485,274499,-137249,0,137250,68625,-137249
486,68625,-137249,1,-205874,68625,-102937
487,68625,-102937,1,171562,85781,-102937
488,85781,-102937,1,-188718,85781,-94359
489,85781,-94359,0,-8578,-4289,-94359
490,-4289,-94359,1,-90070,-4289,-45035
491,-4289,-45035,1,40746,20373,-45035
492,20373,-45035,0,-24662,20373,-12331
493,20373,-12331,0,8042,4021,-12331
494,4021,-12331,0,-8310,4021,-4155
495,4021,-4155,0,-134,-67,-4155
496,-67,-4155,0,-4222,-67,-2111
497,-67,-2111,0,-2178,-1089,-2111
498,-1089,-2111,1,-1022,-1089,-511
499,-1089,-511,1,-578,-289,-511
500,-289,-511,1,-222,-289,-111
501,-289,-111,1,-178,-89,-111
502,-89,-111,1,-22,-89,-11
503,-89,-11,1,-78,-39,-11
504,-39,-11,0,-50,-39,-25
505,-39,-25,1,-14,-7,-25
506,-7,-25,1,-18,-7,-9
507,-7,-9,1,2,1,-9
508,1,-9,1,-10,1,-5
509,1,-5,1,6,3,-5
510,3,-5,0,-2,3,-1
511,3,-1,0,2,1,-1
